id,event,event_text,original_timestamp,timestamp,brand,category,price,f0_,quantity
ajs-next-440742f9e5eebfe0f66ad166523ce24e,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-21 01:01:23.855000 UTC,2023-02-21 01:01:23.896000 UTC,Mamaearth,Hair Masks,599.0,7520756,1
ajs-next-c256e1163958a6854de41ada5ef6cedb,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-21 19:00:50.497000 UTC,2023-02-21 19:00:50.524000 UTC,Biotique,Body Scrubs & Exfoliants,520.0,7527425,1
ajs-next-8ab20fabcee44d7f3e224cc62b48c1f9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-14 06:15:54.946000 UTC,2023-02-14 06:15:55.855000 UTC,Faces Canada,Highlighters,599.0,7549462,1
ajs-next-1ac02f97662baceecae810b3035df010,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-11 13:11:36.526000 UTC,2023-01-11 13:11:36.775000 UTC,Vega,Hair Straighteners,2199.0,7540214,1
ajs-next-682f2ac07cbb6b59ed13ce2585d1ab70,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-03 15:23:19.479000 UTC,2023-02-03 15:23:19.510000 UTC,MyGlamm,Body Sunscreen,499.0,7545622,1
ec4fd5f9-8b05-4c96-81d6-3bf9e9d0327f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 18:45:06.476000 UTC,2023-03-22 18:45:06.921000 UTC,Wet n Wild,Eye Palettes,559.0,7530860,1
ajs-next-f4d433e61cb82256c7a6d197e177aa87,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-10 07:45:40.119000 UTC,2023-01-10 07:45:40.520000 UTC,The Beauty Co.,Body Scrubs & Exfoliants,399.0,7539547,1
ajs-next-af2c18a1ada39237035ca5b7d48771fe,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-17 01:03:01.857000 UTC,2023-02-17 01:03:01.839000 UTC,Biotique,Makeup Remover,175.0,7503055,1
ajs-next-0f6da22b20ce9c4c6159087c281b3dfe,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-17 12:51:56.152000 UTC,2022-12-17 12:51:56.175000 UTC,Skyn Organic Co.,Eye Cream & Serums,1890.0,7536749,1
75676705-e354-4213-82d9-84e36f6d660c,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-07 12:03:22.856000 UTC,2023-04-07 12:03:23.453000 UTC,Dyson,Rollers & Curlers,45900.0,7549099,1
ajs-next-902ab5e25fbbf6557dfe837012a01d5c,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 08:52:26.582000 UTC,2022-12-27 08:52:27.001000 UTC,Plum,Body Butters,393.75,7531693,1
ajs-next-a37bc22f17e4c05a79d418641a18b4f5,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 19:16:26.685000 UTC,2022-12-27 19:16:26.949000 UTC,Colorbar,BB & CC Cream,750.0,7537242,1
ajs-next-023f668afdb0cfda6a3973b64750ad96,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-28 03:01:25.918000 UTC,2023-02-28 03:01:25.925000 UTC,Layer'r,Body Mists & Sprays,259.0,7549410,1
070f448c-93cb-4801-a63a-0212e1d8aa08,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-13 02:12:33.790000 UTC,2023-03-13 02:12:33.302000 UTC,Gillette,Razors & Cartridges,1799.0,7547308,1
F48E67EA-CA94-4F45-AD7C-0F41477B07DB,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-06 02:23:53.546000 UTC,2023-04-06 02:23:53.873000 UTC,The Face Shop,Baby Care Lotions & Creams,1620.0,7538569,1
94D64712-5D32-4177-A7B1-6FB9D39D94C9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-06 06:57:23.350000 UTC,2023-04-06 06:57:23.741000 UTC,PAC,Sponges & Applicators,337.0,7541847,1
4E6C4C0C-3A86-4153-B4B9-A12DED074813,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 19:40:25.045000 UTC,2022-12-27 19:40:25.414000 UTC,Phy,Gels & Waxes,280.0,7528736,1
76ab548a-e65b-495e-870c-837587f51911,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-26 13:08:14.194000 UTC,2023-03-26 13:08:14.232000 UTC,Mother Sparsh,Baby Oil,399.0,7535842,1
A1B7B93E-B926-4A0E-A65C-1D321F9CC02A,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-17 00:13:02.833000 UTC,2023-02-17 00:13:02.975000 UTC,Bodyguard,Wipes & Buds,95.0,7524101,1
63FFDAEE-E6FA-4FD8-BF83-7169E39D2704,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-27 19:20:12.492000 UTC,2023-03-27 19:20:13.973000 UTC,Ustraa,Hair Stylings,559.0,7528458,1
ajs-next-f75b7b4424eab92a6fd348fde757613b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-11 02:55:20.022000 UTC,2023-02-11 02:55:20.050000 UTC,Mancode,Beard Cream,259.35,7542734,1
ajs-next-9e1ca526569a4603a810ba629cf1a150,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-11 07:07:12.095000 UTC,2023-02-11 07:07:12.271000 UTC,Beardo,Mens Deodorants & Roll-Ons,254.15,7536093,1
ajs-next-dc95d4522be5947a34108f6d4d1473c7,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-17 07:57:30.097000 UTC,2023-01-17 07:57:30.765000 UTC,L'Oreal Paris,Hair Color,650.0,7528911,1
ajs-next-1cd7fd113757e698c8a9889b08815500,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-23 01:19:01.547000 UTC,2023-02-23 01:19:01.585000 UTC,MyGlamm,Contour,1000.0,7538079,1
ajs-next-ab03fd04a8eec9799b39d4be95713475,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-30 10:00:58.852000 UTC,2022-12-30 10:00:58.999000 UTC,CLINIQUE,Pre & Post Shaves,2450.0,7539916,1
ajs-next-323000a93c60bd96f6a93d5c4b040f99,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-24 08:36:10.745000 UTC,2023-03-24 08:36:10.950000 UTC,The Man Company,Beard Oil,550.0,7533593,1
ajs-next-6531a7b8baeb40f392bb21e5ae3fb8d8,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-26 01:19:13.225000 UTC,2023-02-26 01:19:13.216000 UTC,Milk Shake,Hair Colour,1100.0,7544857,1
5647b33c-4aec-473d-abfc-38bfcdb33e60,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-08-16 12:26:11.473000 UTC,2022-08-16 12:26:12.695000 UTC,Colorbar,Contour,850.0,7501926,1
95b2429c-e99c-4593-ad97-93a835d31378,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 18:35:05.794000 UTC,2023-03-22 18:35:08.857000 UTC,Bobbi Brown,Highlighters,2150.0,7502800,1
c92ef1ed-c4e9-4df1-bd53-1dbb62be0305,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 18:10:39.979000 UTC,2023-03-22 18:10:40.201000 UTC,Uncle Tony,Beard Wash,1799.0,7546263,1
08c53be4-86db-40a7-b243-c221fd677be7,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-09 10:13:03.598000 UTC,2023-04-09 10:14:51.084000 UTC,Jovees,Body Lotions & Moisturisers,204.0,7517514,1
ajs-next-9a3f17de7b9332f7bfbb657345e804fb,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-17 12:51:47.856000 UTC,2022-12-17 12:51:47.889000 UTC,Biotique,Eye Cream & Serums,199.0,7532225,1
ajs-next-7f473a5f67f2939a680a208bfb743b0f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-08 17:35:33.539000 UTC,2023-03-08 17:35:33.694000 UTC,MARS,Eye Shadow,1199.0,7548486,1
731A6147-54C8-4B3A-BEEE-28B60D9E956A,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-26 07:09:24.792000 UTC,2023-03-26 07:09:25.087000 UTC,Soulflower,Massage Oil,193.0,7500696,1
c280ca88-5f2f-483f-aa4f-69007bacad03,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-09 13:24:43.825000 UTC,2023-03-09 13:24:44.397000 UTC,K18,Hair Mask,5625.0,7542322,1
B6767917-95A9-4CDD-BC55-556470B50141,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-03 15:27:27.574000 UTC,2023-03-03 11:43:12.037000 UTC,Wild Stone,Mens Deodorants & Roll-Ons,223.0,7533742,1
cfd0aae5-04f1-4073-ac7a-98ed51fd1c0b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-08-09 09:11:35.916000 UTC,2022-08-09 09:11:36.937000 UTC,Colorbar,Hand Creams,275.0,7504904,1
3CFCB5F3-9634-49CD-9780-B21A2361A013,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 20:46:25.550000 UTC,2023-04-04 20:46:25.710000 UTC,India Grooming Club,Gift Sets & Combos,510.0,7521484,1
B3B1B034-8F20-4D6F-90B1-639D17942EF6,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-30 07:39:57.842000 UTC,2022-12-30 07:39:58.113000 UTC,Maybelline New York,Eye Palettes,900.0,7540883,1
F3FBD1EB-7B4F-47D3-A14D-9FBB7E91E8EC,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-07 00:31:40.941000 UTC,2023-04-07 00:31:41.327000 UTC,Insight Cosmetics,Nail Polish Remover,50.0,7512577,1
443A52F7-4BD5-4D1C-B812-9A14292024A8,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-06 06:07:02.464000 UTC,2023-04-06 06:07:02.807000 UTC,L.A. Colors,Eye Shadow,187.0,7529810,1
55E411E5-FA86-425B-95A7-AF1FD02F5C68,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 19:40:28.832000 UTC,2022-12-27 19:40:29.201000 UTC,BIOSOFT,Gels & Waxes,600.0,7540435,1
ajs-next-22cef7068c932dc6159fd06fbac37fdf,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-11 09:16:36.208000 UTC,2023-03-11 09:16:37.814000 UTC,Carolina Herrera,Womens Deodorants & Roll-Ons,1699.0,7506482,1
ajs-next-602bc339614f70c938d6ac79375ea97f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-06 01:00:51.059000 UTC,2023-03-06 01:00:51.052000 UTC,Organic Harvest,Hand Creams,186.0,7517203,1
ajs-next-a15b24b9b411d97a81f12b4391680262,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-21 06:17:54.977000 UTC,2023-02-21 06:17:55.345000 UTC,MARS,Eye Brow Enhancers,199.0,7548496,1
ajs-next-7ca7b0bf583976855fba7a8f1f33cec6,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-21 03:01:05.313000 UTC,2023-02-21 03:01:05.345000 UTC,Machismo,Beard Cream,475.0,7544943,1
ajs-next-fa80a5c81b575a43a39963a6ffedf37c,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-14 10:32:33.959000 UTC,2023-03-14 10:32:33.991000 UTC,Kimirica,Hand Creams & Masks,1338.0,7517779,1
15F4D85C-62F1-4FE8-BAEE-FE941887E398,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-28 05:47:52.681000 UTC,2023-03-28 05:47:52.812000 UTC,Dot & Key,Face Oil,322.0,7522665,1
ajs-next-d2de437b97fa493601fa4fee6afaca0e,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-20 16:05:02.756000 UTC,2023-03-20 16:05:03.228000 UTC,PAC,Eye Brush,535.0,7541671,1
ajs-next-5a8b814d9c1a3229f2691cf5f4477152,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-15 03:03:11.656000 UTC,2023-02-15 03:03:11.636000 UTC,Hawkins & Brimble,Beard Shampoo,1032.0,7531213,1
8290ccdc-211b-4a13-ad17-a2c48291b12c,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-17 16:57:06.942000 UTC,2023-03-17 16:57:08.983000 UTC,RENEE,Eyebrow Enhancer,299.0,7519580,1
4743923c-0e95-448a-93a6-42ee4cc09404,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-16 03:42:42.228000 UTC,2023-03-16 03:42:43.045000 UTC,Ajmal,Mens Deodorants & Roll-Ons,490.0,7518386,1
06c53045-60f6-4387-a568-6d9390073b7d,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-09 07:12:59.379000 UTC,2023-02-09 07:13:01.529000 UTC,L’Oreal Paris,Hair Creams,499.0,7523440,1
3f04a548-b7dd-4ec1-b43c-4a857710d9b6,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-06 17:47:53.665000 UTC,2023-04-06 17:47:53.802000 UTC,Ustraa,Hair Stylings,545.0,7528458,1
19469758-a519-427c-9069-81e48c7a3c7b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-26 08:40:53.645000 UTC,2022-12-26 08:40:55.666000 UTC,Milani,Bronzer,1147.0,7526227,1
3BCFC170-726D-47C9-B323-C645D98B0EB7,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-14 16:27:02.775000 UTC,2023-03-14 16:27:03.097000 UTC,M.A.C,Eye Shadow,1900.0,7540913,1
28976CA9-33D1-4CB4-9971-393FF8200197,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-08 14:25:54.153000 UTC,2023-03-08 14:25:54.476000 UTC,Sugarbear,Biotin - Hair,1699.0,7548422,1
68d63fe4-df16-4938-ace6-5117bb8e1afa,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-31 04:55:51.250000 UTC,2022-12-31 04:55:52.661000 UTC,Smashbox,Blush Brush,3300.0,7541112,1
ajs-next-7803d9d2419ef5c6e157dbde6255a56a,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-27 05:19:37.597000 UTC,2023-03-27 05:19:37.765000 UTC,Too Faced,Lip Plumper,1350.0,7533434,1
ED11E2DD-DA07-4153-8A8E-7E4A232612D0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-02 11:08:05.183000 UTC,2023-03-02 11:08:05.736000 UTC,The Man Company,Body Lotions,154.0,7536585,1
ajs-next-6a6b830cafc8e40591ba51c2e710898f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-13 06:51:10.584000 UTC,2023-02-13 06:51:10.592000 UTC,Swiss Beauty,Brush Sets,399.0,7536525,1
ajs-next-dd41ec375e59cff3262e1796b8da8fb0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-09 06:52:47.750000 UTC,2023-01-09 06:52:48.009000 UTC,Smashbox,Blush Brush,3300.0,7541112,1
73f1015e-e82c-4a6d-9f02-52dec5da762b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-29 06:38:46.307000 UTC,2022-12-29 06:38:47.269000 UTC,Vega,Brush Sets,15999.0,7512297,1
ajs-next-d8982c59ea0c509fcdc5554768546017,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-06 12:25:33.505000 UTC,2023-03-06 12:25:33.542000 UTC,Anastasia Beverly Hills,Eye Brush,2000.0,7550945,1
ajs-next-84229be7befcb1d030af05d35a92d5c9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-28 20:38:59.009000 UTC,2023-01-28 20:39:00.259000 UTC,Beardo,Beard Comb,399.0,7536580,1
ajs-next-4e0c3759374f9021db1411cd2c0f9445,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-13 08:57:46.656000 UTC,2023-03-13 08:57:46.895000 UTC,Streax,Hair Colour,31.0,7545570,1
ajs-next-1a926572fd8a8885d6ce97bcb335ea10,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-12 02:57:52.334000 UTC,2023-02-12 02:57:52.344000 UTC,Soulflower,Bath Salts,450.0,7527455,1
ajs-next-e0ee18c7ad606c8e8733cb58b335c044,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-05 13:26:01.547000 UTC,2023-04-05 13:26:01.726000 UTC,Sugarbear,All Other Supplements,999.0,7548429,1
ajs-next-df5f51eb19606c434432264c7c3286dd,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-03 05:22:42.613000 UTC,2023-04-03 05:22:42.865000 UTC,Superdrug,Foot Creams,625.0,7542850,1
ajs-next-a6ef72746314c1add1c20237382e9d90,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-03 17:07:04.925000 UTC,2023-04-03 17:07:05.099000 UTC,Vedic Valley,Body Lotions & Moisturisers,500.0,7556313,1
9392be3d-b365-4f21-be36-93d244f01f42,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 16:09:53.453000 UTC,2023-03-22 16:09:54.682000 UTC,Gillette,Razors & Cartridges,1299.0,7547328,1
9da93d62-7129-45b6-80b9-c689fe6a359f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 17:14:51.259000 UTC,2023-04-04 17:14:51.743000 UTC,Sugarbear,Biotin - Hair,1999.0,7548422,1
15970556-16ec-4d2b-8807-0065a541a968,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 18:12:37.838000 UTC,2023-04-04 18:12:39.955000 UTC,Kimirica,Hand Wash,548.0,7517856,1
ajs-next-bc738a429fc5f9321a4c079bcce67084,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-12 07:36:48.026000 UTC,2023-01-12 07:36:48.359000 UTC,Smashbox,Lip Liner,2150.0,7541055,1
ba77cab4-eabb-4734-9cc8-bf1cb0820880,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-18 11:08:37.961000 UTC,2023-01-18 11:08:38.951000 UTC,MAKEUP REVOLUTION LONDON,Eye Palettes,1850.0,7511753,1
3C70D002-3154-4258-AAAF-487E5F69881C,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-07 10:53:13.165000 UTC,2023-04-07 10:53:13.386000 UTC,Colorbar,BB & CC Creams,487.0,7508618,1
66E82A03-4F94-49B2-A3E8-8E5EED0CBE1F,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-22 07:31:51.699000 UTC,2023-02-22 07:31:52.296000 UTC,PAC,Face Brush,595.0,7541841,1
67AB1AF1-7F54-44D1-BA2E-930F676D1714,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-02 04:10:03.808000 UTC,2023-04-02 04:10:04.358000 UTC,Tulips,Sponges & Applicators,90.0,7535774,1
ajs-next-00b42a0a85e64278f4c2c210fadf31fc,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-16 01:01:45.787000 UTC,2023-02-16 01:01:45.789000 UTC,Ustraa,Beard Oil,489.3,7531453,1
82efda66-9e27-4c19-aecf-0955e1a337f6,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-16 17:21:22.813000 UTC,2023-02-16 17:21:24.181000 UTC,Dyson,Rollers & Curlers,45900.0,7549099,1
AD896714-A86C-4109-9A93-EA18B83727B3,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-04 09:23:34.681000 UTC,2023-03-04 09:23:35.150000 UTC,PAC,Face Brush,575.0,7541858,1
3d501a1c-df2c-47e7-9625-4dd2d0ed57f7,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 06:14:15.979000 UTC,2023-03-23 06:14:16.471000 UTC,LANEIGE,Lip Masks,600.0,7552010,1
e373b286-02f7-4218-ad32-831a981177a5,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 07:40:34.481000 UTC,2023-03-23 07:40:36.047000 UTC,Vega,Hair Combs,252.0,7507866,1
31906c00-9081-4015-b83d-11435937a7dd,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-08 06:12:30.672000 UTC,2023-02-08 06:12:31.203000 UTC,Innisfree,Hand & Foot Masks,190.0,7534202,1
ajs-next-3199a1d25c9864cea514f7ecb2c923ff,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-06 03:03:28.219000 UTC,2023-03-06 03:03:28.185000 UTC,India Grooming Club,Shavers,16000.0,7521080,1
ajs-next-6a17a21f1d9e3c40fcc6b39c3f3c543d,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-17 07:53:39.264000 UTC,2023-01-17 07:53:40.042000 UTC,Allure,Lip Brush,345.0,7529623,1
ajs-next-e5fc4c46a9db99136f56a56e343bf5ae,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-26 03:00:23.050000 UTC,2023-02-26 03:00:23.038000 UTC,Ustraa,Beard Softener,369.0,7531246,1
aab6a67b-20e7-4af8-9654-f1e8f1ea7423,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 16:09:36.514000 UTC,2023-03-22 16:09:37.749000 UTC,Gillette,Razors & Cartridges,1299.0,7547328,1
ajs-next-f966c7eaef191424c7adbfcff30f8a68,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-10 07:20:31.040000 UTC,2023-01-10 07:20:31.468000 UTC,Flormar,BB & CC Cream,292.5,7522785,1
ajs-next-41d70b85e980d5a33ed00a54a8d0070d,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-29 13:36:35.014000 UTC,2022-12-29 13:36:35.148000 UTC,Wet n Wild,Sponges & Applicators,509.15,7530242,1
ajs-next-98df0a1e80df0e4bb9c05c91750519b9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-28 07:05:50.411000 UTC,2023-02-28 07:05:50.395000 UTC,Too Faced,Lip Plumper,1350.0,7533434,1
3638210e-80e9-4c40-b67b-364cb88e43db,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-09-07 10:42:27.946000 UTC,2022-09-07 10:42:29.308000 UTC,Colorbar,Body Lotions & Moisturizers,345.0,7501022,1
666a4e15-3974-4646-8b2c-4d3401279ac6,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-09 13:24:47.084000 UTC,2023-03-09 13:24:47.635000 UTC,Dot & Key,Face Oil,322.0,7522665,1
ajs-next-857f524c4e060edc788b92fba7624438,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-15 10:27:39.547000 UTC,2023-02-15 10:27:39.576000 UTC,Vaadi Herbals,Foot Cares,485.0,7546414,1
2182daf0-b1c5-4e47-9a4e-6758a78f4da1,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-08 06:34:13.686000 UTC,2023-04-08 06:34:28.476000 UTC,Nivea,Mens Deodorants & Roll-Ons,129.0,7551277,1
6bdc52a0-96c7-48fe-aa2b-5b85bd3b00c9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-25 11:57:33.063000 UTC,2023-03-25 11:57:35.686000 UTC,Soulflower,Massage Oil,680.0,7500740,1
168690F6-3E3F-4F67-8D49-CE618FF12619,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-25 09:01:06.517000 UTC,2023-01-25 09:01:06.656000 UTC,mCaffeine,Body Scrubs & Exfoliants,377.0,7527779,1
C5B30711-3A52-432E-8B7D-4FE37EA12458,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-10 11:21:44.819000 UTC,2023-03-10 11:21:45.195000 UTC,Organic India,All Other Beauty Supplements,225.0,7548411,1
ajs-next-cb6141c424e3b4ac7650f7d55ccb3145,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-27 06:05:35.428000 UTC,2023-03-27 06:05:35.564000 UTC,Too Faced,Lip Plumper,1350.0,7533434,1
1210d2c6-76da-4492-89a5-3a6a29e05de3,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 06:56:56.752000 UTC,2022-12-27 06:56:57.592000 UTC,Wet n Wild,Sponges & Applicators,509.0,7530242,1
C3E2966B-CF82-44DB-BBE3-4131FDFFF011,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-28 15:24:02.738000 UTC,2022-12-28 15:24:03.261000 UTC,Anveya,Hair Spray,795.0,7520842,1
5C7ECEC6-1617-43BD-84B9-864A2A86E2CE,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 17:16:34.670000 UTC,2023-03-22 17:16:35.040000 UTC,House of Beauty,Immunity Boosters & Vitamin C,549.0,7540227,1
05DEA9A7-9D38-4DC4-B988-236F0C01489A,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 16:53:35.715000 UTC,2023-03-22 16:53:35.899000 UTC,Biotique,Hair Colour,212.0,7528551,1
c842a680-04bf-4619-b2aa-c4126691a32c,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-04 08:29:59.022000 UTC,2023-01-04 08:29:58.720000 UTC,Vega,Manicure & Pedicure Kits,180.0,7540292,1
ajs-next-a0dc5b3ffb88c21bb5c240a98b81d129,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-28 12:25:06.679000 UTC,2023-01-28 12:25:06.695000 UTC,Beardo,Beard Comb,399.0,7536580,1
ajs-next-7dbf5fb3a6fab30ed17713088304c2d6,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-05 18:44:08.250000 UTC,2023-04-05 18:44:08.788000 UTC,L.A. Colors,Eye Shadow,187.0,7529810,1
